No,shipment_order_no,logistic_name,origin_postal_code,destination_postal_code,awb_number,min_sla_api,max_sla_api,requestPayload,responsePayload
909,TRD2022110401015,JNE,45556,41181,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""41181"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":4,""price"":55000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""afbbc8c05d8072abb7edd89671a4e698"",""volumeWeight"":4,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":22000,""rateCode"":""YES23"",""rateName"":""Yakin Esok Sampai"",""signedKey"":""c36c973dc5445663e873852c3f51f430"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":14000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""f27d5434cbde42f446000d75e44f7edd"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":17000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""36151fd0708c372a4b60ef3ab0ab7df7"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
910,TRD2022110701798,JNE,17148,23116,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""23116"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":9,""minDuration"":8,""price"":120000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""fa01b9491e2918b65fcbc1936a75d4d3"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":49000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""967e9b447eadca1e7db9333d339f545e"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":57000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""769c90073d4ba239a09ab0feffdd68a5"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
911,TRD2022110702010,JNE,17148,23116,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""23116"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":9,""minDuration"":8,""price"":120000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""fa01b9491e2918b65fcbc1936a75d4d3"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":49000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""967e9b447eadca1e7db9333d339f545e"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":57000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""769c90073d4ba239a09ab0feffdd68a5"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
912,TRD2022110702226,JNE,17148,78244,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""78244"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":20,""minDuration"":14,""price"":110000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""01595f5fc6d5b4a16f60cb60a63f3d6d"",""volumeWeight"":4,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":564000,""rateCode"":""SPS23"",""rateName"":""Super Speed"",""signedKey"":""00a0e417f58c623b4019dbf6fbe494e3"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":60000,""rateCode"":""YES23"",""rateName"":""Yakin Esok Sampai"",""signedKey"":""c529984a4bd60e205c0238417c830b50"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":40000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""327e7dd280f7f88adfde859960e4fdc3"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":47000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""d963e7b50a344f8ebc5f4f91085f9da1"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
913,TRD2022110902347,JNE,45556,23128,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""23128"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":10,""minDuration"":9,""price"":110000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""99c7278b8bb65696b84ea82cf2db26c4"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":58000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""b978422cef950ddfe09b9c4b21b58dfe"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":67000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""f35a4e02bdafad0e97d3943cca897ea2"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
914,TRD2022110903137,JNE,17148,23235,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""23235"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":9,""minDuration"":8,""price"":120000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""71a013042619a134da94ac0a8bdd9337"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":49000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""70fca573c25d05e3b762864eda3ef406"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":57000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""f5011b171ddf694a2014b29b4d82fb29"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
915,TRD2022111000540,JNE,17148,30117,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""30117"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":4,""minDuration"":3,""price"":55000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""2cd795476c656901a55edf251367feb1"",""volumeWeight"":4,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":483000,""rateCode"":""SPS23"",""rateName"":""Super Speed"",""signedKey"":""877ba53475b08b7da0eed76c640db3d7"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":46000,""rateCode"":""YES23"",""rateName"":""Yakin Esok Sampai"",""signedKey"":""13ed03abb2c6b05fbfcb2b25e4db99ee"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":20000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""6d335dbcdf0d705d69c6e1a128757893"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":23000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""e8979c90ac99febc2c16190e265c24e2"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
916,TRD2022111405326,JNE,17148,20121,,1,2,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""20121"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":8,""minDuration"":7,""price"":75000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""b759b54eb8c1db5c7c6697b66104eb40"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":40000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""74430475cad38919eb3bf06d7f969f49"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":2,""minDuration"":1,""price"":47000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""fdadd8326c2af405d1046a5d30759bf2"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
917,TRD2022111502518,JNE,17148,90153,,2,3,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""17148"",""destinationPostalCode"":""90153"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":20,""minDuration"":14,""price"":160000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""9a8753158c5443b175398c9122a838db"",""volumeWeight"":4,""weight"":1000}],""express"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":564000,""rateCode"":""SPS23"",""rateName"":""Super Speed"",""signedKey"":""97bf9f4be44b4ac1daacd05081e3b583"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":1,""minDuration"":1,""price"":75000,""rateCode"":""YES23"",""rateName"":""Yakin Esok Sampai"",""signedKey"":""efbe3e8ae1b7db2c37b93f1b0b5e1d32"",""volumeWeight"":1000,""weight"":1000}],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":48000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""2a22f8239ac9df8ceb217241da9adabc"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":3,""minDuration"":2,""price"":56000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""86a600b31de949594ffa7ba37743da11"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
918,TRD2022111503016,JNE,45556,91563,,5,7,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""91563"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":8,""minDuration"":6,""price"":76000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""2ed3c89e7b8fca3570e3c6d00981e964"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":7,""minDuration"":5,""price"":89000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""05de0bede20e80092799bf68bc52994e"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
919,TRD2022111601973,JNE,45556,24112,,3,5,"{""destinationLatitude"":0,""destinationLongitude"":0,""isCod"":false,""isUseInsurance"":false,""itemPrice"":500145,""logisticCode"":[""JNE""],""originLatitude"":0,""originLongitude"":0,""originPostalCode"":""45556"",""destinationPostalCode"":""24112"",""packageTypeId"":1,""serviceType"":[],""shipmentType"":1,""weight"":1000,""width"":5,""height"":2,""length"":2}","{""cargo"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":11,""minDuration"":10,""price"":155000,""rateCode"":""JTR23"",""rateName"":""Trucking"",""signedKey"":""b16dc0cbe491fec57094f92cd6f14b8e"",""volumeWeight"":4,""weight"":1000}],""express"":[],""instant"":[],""reguler"":[{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":6,""minDuration"":3,""price"":64000,""rateCode"":""OKE23"",""rateName"":""Ongkos Kirim Ekonomis"",""signedKey"":""1687381a117ee1b30a5e2fc12f924aaa"",""volumeWeight"":1000,""weight"":1000},{""durationType"":2,""insurancePrice"":0,""isAvailablePickupToday"":true,""logisticLogoUrl"":""https://everpro.s3-ap-southeast-1.amazonaws.com/logistic/logo/jne.png"",""logisticName"":""JNE"",""maxDuration"":5,""minDuration"":3,""price"":74000,""rateCode"":""REG23"",""rateName"":""Regular"",""signedKey"":""5bb2f0242a68e062b8226325532b91c4"",""volumeWeight"":1000,""weight"":1000}],""sameDay"":[]}"
